radicado,tipo_registro,case_type,situacion,terminado,ubicacion_interna,etapa,tramite_pendiente,encargado,tipo_proceso,ultimo_auto,status
"11001310305120260020100","civil","civil_ordinario","activo","no","Oficios pendientes de firma","Para ingresar al despacho","Planner: Oficios Pendientes de firma | En curso | Para Ingresar al Despacho","Francesa","Declarativos Verbal Servidumbres","110013103051 2026 00201 00 (2026-04-22)","received"
"11001310305120260020200","civil","civil_ejecutivo","activo","no","Estado 23","En trámite — entrada/estado","Planner: Estado 23 | En curso | Estado","diego","Ejecutivos","Auto Inadmite Demanda (2026-04-22)","received"
"11001310305120260020300","civil","civil_insolvencia","activo","no","Oficios pendientes de firma","sin_dato","Planner: Oficios Pendientes de firma | En curso","Francesa","Insolvencia De La Persona Natural","Auto Devolver Expediente Organicen-Cuaderno Principal (2026-06-03)","received"
"11001310305120260020400","civil","civil_ejecutivo","terminado","si","Para archivo","Pendiente archivo físico","Planner: Para Archivar | Completado | PendienteArchivar","Diego","Ejecutivos","Auto Mandamiento Pago (2026-04-22)","archived"
"11001310305120260020600","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Acción de tutela","","received"
"11001310305120260020700","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Acción de tutela","","received"
"11001310305120260020800","civil","civil_ordinario","activo","no","Despacho Entradas Junio 2026","En trámite — entrada/estado","Planner: Despacho Entradas Junio 2026 | En curso | Despacho Diego","Diego","Declarativos Verbal Pertenencia","Auto Inadmite Demanda (2026-04-29)","received"
"11001310305120260020900","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Acción de tutela","","received"
"11001310305120260021000","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Acción de tutela","","received"
"11001310305120260021100","civil","civil_otros","activo","no","Estado 23","En trámite — entrada/estado","Planner: Estado 23 | En curso | Estado","Francesa","Otros Procesos / Restitución De Inmuble","Auto Admite Restitucio´n-Cuaderno Principal (2026-06-10)","received"
"11001310305120260021500","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Acción de tutela","","received"
"11001310305120260021600","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Habeas Data","","received"
"11001310305120260021700","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Debido Proceso","","received"
"11001310305120260021800","civil","civil_ordinario","activo","no","Oficios — Giovanny","sin_dato","Planner: Oficios Giovanny | En curso | Pendiente Oficios","Francesa","Declarativos Especiales Expropiación","Auto Admite Expropiacio´n (2026-04-29)","received"
"11001310305120260021900","civil","civil_ejecutivo","activo","no","Oficios — Giovanny","sin_dato","Planner: Oficios Giovanny | En curso | Pendiente Oficios","Diego","Ejecutivos","","received"
"11001310305120260022000","civil","civil_ordinario","activo","no","Oficios pendientes de firma","Para ingresar al despacho","Planner: Oficios Pendientes de firma | En curso | Para Emplazamiento;Para Ingresar al Despacho","Francesa","Declarativos Verbal Pertenencia","110013103051 2026 00220 00 (2026-06-10)","received"
"11001310305120260022100","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Debido Proceso","","received"
"11001310305120260022200","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Seguridad Social","","received"
"11001310305120260022300","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Derecho A La Salud","","received"
"11001310305120260022400","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Derecho De Petición","","received"
"11001310305120260022500","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Debido Proceso","","received"
"11001310305120260022600","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Acción de tutela","","received"
"11001310305120260022800","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Debido Proceso","","received"
"11001310305120260022900","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Derecho De Petición","","received"
"11001310305120260023100","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Acción de tutela","","received"
"11001310305120260023200","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Debido Proceso","","received"
"11001310305120260023300","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Debido Proceso","","received"
"11001310305120260023400","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Debido Proceso","","received"
"11001310305120260023500","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Derecho De Petición","","received"
"11001310305120260023600","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Debido Proceso","","received"
"11001310305120260023700","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Debido Proceso","","received"
"11001310305120260023800","civil","civil_ejecutivo","terminado","si","Para archivo","Pendiente archivo físico","Planner: Para Archivar | Completado | PendienteArchivar","Diego","Ejecutivos","Auto Rechaza Competencia Territorial (2026-05-13)","archived"
"11001310305120260024000","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Derecho De Petición","","received"
"11001310305120260024100","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Debido Proceso","","received"
"11001310305120260024200","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Acción de tutela","","received"
"11001310305120260024500","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Derecho De Petición","","received"
"11001310305120260024600","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Derecho De Petición","","received"
"11001310305120260024700","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Derecho De Petición","","received"
"11001310305120260024800","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Debido Proceso","","received"
"11001310305120260025000","civil","civil_insolvencia","activo","no","Oficios — Giovanny","sin_dato","Planner: Oficios Giovanny | En curso","Diego","Insolvencia De La Persona Natural","","received"
"11001310305120260025100","civil","civil_otros","activo","no","Letra","sin_dato","Planner: Letra | En curso | Letra","Francesa","Otros Procesos / Restitución De Inmuble","Auto Admite Restitucio´n-Cuaderno Principal (2026-06-10)","received"
"11001310305120260025200","civil","civil_ordinario","activo","no","Oficios — Paola","Para ingresar al despacho","Planner: Oficios Paola | En curso | Para Ingresar al Despacho","Diego","Declarativos Verbal Pertenencia","Auto Admite Pertenencia (2026-05-20)","received"
"11001310305120260025300","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Debido Proceso","","received"
"11001310305120260025400","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Derecho De Petición","","received"
"11001310305120260025500","tutela","tutela_primera","activo","no","Para fallar","sin_dato","1. Mover tarjeta en Planner → bucket **Oficios Giovanny** (plan Procesos Juzgado 51 Ccto). 2. Asignar a **Giovani Osorio** (turno oficios). Etiqueta ****. Start = día de asignación; Due = 10 días hábiles. 3. Elaborar borrador de oficio(s) con datos del auto y anexos del expediente. 4. Despachar oficio(s) y hacer seguimiento a la respuesta.","Diego","Derecho De Petición","Auto Apertura Liquidacion (2026-05-20)","received"
"11001310305120260025600","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Debido Proceso","","received"
"11001310305120260025700","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Debido Proceso","","received"
"11001310305120260025800","civil","civil_insolvencia","activo","no","Oficios — Giovanny","sin_dato","Planner: Oficios Giovanny | En curso | Pendiente Oficios","Francesa","Insolvencia De La Persona Natural","Auto No Desata Nulidad_01Cuaderno Segunda Instancia (2026-05-26)","received"
"11001310305120260025900","civil","civil_ejecutivo","activo","no","Despacho Entradas Julio 2026","Términos corriendo","Planner: Despacho Entradas Julio 2026 | En curso | Términos;Despacho Diego","Diego","Ejecutivos","Auto Inadmite Demanda (2026-05-20)","received"
"11001310305120260026000","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Petición","","received"
"11001310305120260026100","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Acción de tutela","","received"
"11001310305120260026200","civil","civil_ordinario","activo","no","Para rechazar demanda","sin_dato","Planner: Despacho para Rechazar | En curso","Francesa","Declarativos Especiales Divisorio","Auto Inadmite-Divisorio (2026-05-20)","received"
"11001310305120260026300","civil","civil_ejecutivo","activo","no","Despacho Entradas Julio 2026","Términos corriendo","Planner: Despacho Entradas Julio 2026 | En curso | Términos;Despacho Diego","Diego","Ejecutivos","Auto Inadmite Demanda (2026-05-20)","received"
"11001310305120260026400","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Mínimo Vital","","received"
"11001310305120260026500","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Mínimo Vital","","received"
"11001310305120260026600","civil","civil_otros","activo","no","Despacho Entradas Julio 2026","Términos corriendo","Planner: Despacho Entradas Julio 2026 | En curso | Términos;Despacho Fran","Francesa","Otros Procesos / Nulidad De Contrato","Auto Inadmite (2026-05-20)","received"
"11001310305120260026700","civil","civil_ejecutivo","activo","no","Despacho Entradas Julio 2026","Términos corriendo","Planner: Despacho Entradas Julio 2026 | En curso | Términos;Despacho Diego","Diego","Ejecutivos","Auto Inadmite Demanda (2026-05-20)","received"
"11001310305120260026800","civil","civil_otros","activo","no","Pendiente ingreso al despacho","Para ingresar al despacho","Planner: Pendientes Ingreso al Despacho | En curso | Para Ingresar al Despacho","Francesa","Otros Procesos / Nulidad De Contrato","Auto Inadmite (2026-05-20)","received"
"11001310305120260026900","civil","civil_ejecutivo","activo","no","Oficios — Giovanny","sin_dato","Planner: Oficios Giovanny | En curso","Diego","Ejecutivos","Auto Mandamiento Pago (2026-05-20)","received"
"11001310305120260027000","civil","civil_insolvencia","activo","no","Oficios — Giovanny","Para ingresar al despacho","Planner: Oficios Giovanny | En curso | Para Ingresar al Despacho","Francesa","Insolvencia De La Persona Natural","Auto Admite (2026-05-20)","received"
"11001310305120260027100","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Debido Proceso","","received"
"11001310305120260027200","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Derecho De Petición","","received"
"11001310305120260027300","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Seguridad Social","","received"
"11001310305120260027400","civil","civil_ejecutivo","activo","no","Despacho por Reparto","En trámite — entrada/estado","Planner: Despacho por Reparto | No iniciado | Despacho Diego","Diego","Ejecutivos","","received"
"11001310305120260027500","civil","civil_ordinario","activo","no","Oficios — Giovanny","sin_dato","Planner: Oficios Giovanny | En curso","Francesa","Declarativos Especiales Expropiación","Auto Admite Expropiacion_01Cuaderno Principal (2026-05-26)","received"
"11001310305120260027600","civil","civil_otros","activo","no","Despacho Entradas Julio 2026","En trámite — entrada/estado","Planner: Despacho Entradas Julio 2026 | En curso | Despacho Diego","Diego","Otros Procesos / Liquidación De Soicedad De Hecho","Auto Rechaza Competencia Factor Objetivo_01Principal (2026-05-26)","received"
"11001310305120260027700","civil","civil_ejecutivo","activo","no","Oficios pendientes de firma","sin_dato","Planner: Oficios Pendientes de firma | En curso","Francesa","Ejecutivos","Auto Libra Mandamiento Facturas_01Cuaderno Principal (2026-05-26)","received"
"11001310305120260027800","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Debido Proceso","","received"
"11001310305120260027900","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Acción de tutela","","received"
"11001310305120260028000","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Acción de tutela","","received"
"11001310305120260028100","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Acción de tutela","","received"
"11001310305120260028200","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Debido Proceso","","received"
"11001310305120260028300","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Debido Proceso","","received"
"11001310305120260028400","civil","civil_otros","activo","no","Despacho Entradas Julio 2026","Términos corriendo","Planner: Despacho Entradas Julio 2026 | En curso | Términos;Despacho Diego","Diego","Otros Procesos / Interrogatorio De Parte","Auto Inadmite_01Principal (2026-06-03)","received"
"11001310305120260028500","civil","civil_ordinario","activo","no","Despacho Entradas Julio 2026","En trámite — entrada/estado","Planner: Despacho Entradas Julio 2026 | En curso | Despacho Fran","Francesa","Declarativos Verbal Pertenencia","","received"
"11001310305120260028600","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Debido Proceso","","received"
"11001310305120260028700","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Derecho De Petición","","received"
"11001310305120260028800","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Debido Proceso","","received"
"11001310305120260028900","civil","civil_otros","activo","no","Para rechazar demanda","sin_dato","Planner: Despacho para Rechazar | En curso","Diego","Otros Procesos / Impugnación","Auto Inadmite_01Principal (2026-06-03)","received"
"11001310305120260029000","civil","civil_insolvencia","activo","no","Oficios — Paola","Para ingresar al despacho","Planner: Oficios Paola | En curso | Pendiente Oficios;Para Ingresar al Despacho","Francesa","Insolvencia De La Persona Natural","Auto Admite Insolvencia Persona Natural (2026-06-03)","received"
"11001310305120260029100","civil","civil_ejecutivo","activo","no","Oficios pendientes de firma","Términos corriendo","Planner: Oficios Pendientes de firma | En curso | Términos","Diego","Ejecutivos","Auto Mandamiento Pago_01Principal (2026-06-03)","received"
"11001310305120260029200","civil","civil_otros","activo","no","Despacho Entradas Julio 2026","En trámite — entrada/estado","Planner: Despacho Entradas Julio 2026 | En curso | Despacho Fran","Francesa","Otros Procesos / Otros Procesos","","received"
"11001310305120260029300","civil","civil_ordinario","activo","no","Despacho Entradas Julio 2026","En trámite — entrada/estado","Planner: Despacho Entradas Julio 2026 | En curso | Despacho Diego","Diego","Declarativos Especiales Divisorio","Auto Inadmite Demanda_01Principal (2026-06-03)","received"
"11001310305120260029400","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Debido Proceso","","received"
"11001310305120260029500","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Acción de tutela","","received"
"11001310305120260029600","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Seguridad Social","","received"
"11001310305120260029700","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Derecho De Petición","","received"
"11001310305120260029800","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Debido Proceso","","received"
"11001310305120260029900","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Acción de tutela","","received"
"11001310305120260030000","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Derecho De Petición","","received"
"11001310305120260030100","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Derecho De Petición","","received"
"11001310305120260030300","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Derecho De Petición","","received"
"11001310305120260030400","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Acción de tutela","","received"
"11001310305120260030500","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Petición Accionante","","received"
"11001310305120260030700","civil","civil_ejecutivo","activo","no","Despacho Entradas Julio 2026","En trámite — entrada/estado","Planner: Despacho Entradas Julio 2026 | En curso | Despacho Fran","Francesa","Ejecutivos","Auto Inadmite-Cuaderno Principal (2026-06-10)","received"
"11001310305120260030800","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Acción de tutela","","received"
"11001310305120260030900","civil","civil_otros","activo","no","Para rechazar demanda","sin_dato","Planner: Despacho para Rechazar | En curso","Diego","Otros Procesos / Nulidad De Contrato","Auto Inadmite_01Principal (2026-06-17)","received"
"11001310305120260031000","civil","civil_ejecutivo","activo","no","Despacho por Reparto","En trámite — entrada/estado","Planner: Despacho por Reparto | No iniciado | Despacho Fran","Francesa","Ejecutivos","","received"
"11001310305120260031100","civil","civil_ordinario","activo","no","Despacho Entradas Julio 2026","En trámite — entrada/estado","Planner: Despacho Entradas Julio 2026 | En curso | Despacho Diego","Diego","Declarativos Verbal Pertenencia","Auto Admite Pertenencia_01Principal (2026-06-17)","received"
"11001310305120260031200","civil","civil_ordinario","activo","no","Estado 21","Para ingresar al despacho","Planner: Estado 21 | En curso | Estado;Para Ingresar al Despacho","Francesa","Proceso civil","Auto Inadmite-Cuaderno Principal (2026-06-23)","received"
"11001310305120260031300","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Acción de tutela","","received"
"11001310305120260031400","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Debido Proceso","","received"
"11001310305120260031500","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Debido Proceso","","received"
"11001310305120260031600","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Debido Proceso","","received"
"11001310305120260031700","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Acción de tutela","","received"
"11001310305120260031800","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Acción de tutela","","received"
"11001310305120260031900","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Debido Proceso","","received"
"11001310305120260032000","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Derecho De Petición","","received"
"11001310305120260032100","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Debido Proceso","","received"
"11001310305120260032200","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Debido Proceso","","received"
"11001310305120260032300","civil","civil_ejecutivo","activo","no","Estado 21","En trámite — entrada/estado","Planner: Estado 21 | En curso | Estado","Diego","Ejecutivos","Auto MandamientoPago_01Principal (1 de 2) (2026-06-23)","received"
"11001310305120260032400","civil","civil_ordinario","activo","no","Estado 21","Para ingresar al despacho","Planner: Estado 21 | En curso | Estado;Para Ingresar al Despacho","Francesa","Declarativos Especiales Divisorio","Auto Inadmite Divisorio-Cuaderno Principal (2026-06-23)","received"
"11001310305120260032600","civil","civil_otros","activo","no","Estado 21","Para ingresar al despacho","Planner: Estado 21 | En curso | Estado;Para Ingresar al Despacho","Diego","Otros Procesos / Otros Procesos","Auto Inadmite Demanda_01Principal (2026-06-23)","received"
"11001310305120260032800","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Petición","","received"
"11001310305120260032900","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Debido Proceso","","received"
"11001310305120260033000","civil","civil_ejecutivo","activo","no","Estado 22","En trámite — entrada/estado","Planner: Estado 22 | En curso | Estado","Diego","Ejecutivos","","received"
"11001310305120260033100","civil","civil_otros","activo","no","Estado 22","En trámite — entrada/estado","Planner: Estado 22 | En curso | Estado","Francesa","Otros Procesos / Nulidad De Contrato","","received"
"11001310305120260033200","civil","civil_ejecutivo","activo","no","Estado 22","En trámite — entrada/estado","Planner: Estado 22 | En curso | Estado","Diego","Ejecutivos","","received"
"11001310305120260033300","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Derecho De Petición","","received"
"11001310305120260033400","civil","civil_ordinario","activo","no","Estado 22","En trámite — entrada/estado","Planner: Estado 22 | En curso | Estado","Francesa","Responsabilidad Civil Contractual","","received"
"11001310305120260033500","civil","civil_otros","activo","no","Estado 22","En trámite — entrada/estado","Planner: Estado 22 | En curso | Estado","Diego","Otros Procesos / Interrogatorio De Parte","","received"
"11001310305120260033600","civil","civil_ordinario","activo","no","Estado 22","En trámite — entrada/estado","Planner: Estado 22 | En curso | Estado","Francesa","Declarativos Verbal Pertenencia","","received"
"11001310305120260033700","civil","civil_insolvencia","activo","no","Estado 22","En trámite — entrada/estado","Planner: Estado 22 | En curso","Diego","Insolvencia De La Persona Natural","","received"
"11001310305120260033800","civil","civil_ejecutivo","activo","no","Estado 22","En trámite — entrada/estado","Planner: Estado 22 | En curso | Estado","Francesa","Ejecutivos","","received"
"11001310305120260033900","civil","civil_otros","activo","no","Estado 22","En trámite — entrada/estado","Planner: Estado 22 | En curso | Estado","Diego","Otros Procesos / Otros Procesos","","received"
"11001310305120260034100","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Acción de tutela","","received"
"11001310305120260034200","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Debido Proceso","","received"
"11001310305120260034400","civil","civil_ejecutivo","activo","no","Estado 23","En trámite — entrada/estado","Planner: Estado 23 | En curso | Estado","Diego","Ejecutivos","","received"
"11001310305120260034500","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Establecido En El Artículo","","received"
"11001310305120260034600","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Debido Proceso","","received"
"11001310305120260034700","civil","civil_ejecutivo","activo","no","Estado 23","En trámite — entrada/estado","Planner: Estado 23 | En curso | Estado","Francesa","Ejecutivos","","received"
"11001310305120260034800","civil","civil_ejecutivo","activo","no","Estado 23","En trámite — entrada/estado","Planner: Estado 23 | En curso | Estado","Diego","Ejecutivos","","received"
"11001310305120260034900","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Debido Proceso","","received"
"11001310305120260035000","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Debido Proceso","","received"
"11001310305120260035100","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Debido Proceso","","received"
"11001310305120260035200","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Acción de tutela","","received"
"11001310305120260035300","civil","civil_ejecutivo","activo","no","Estado 23","En trámite — entrada/estado","Planner: Estado 23 | En curso | Estado","Francesa","Ejecutivos","","received"
"11001310305120260035400","civil","civil_ordinario","activo","no","Estado 23","En trámite — entrada/estado","Planner: Estado 23 | En curso | Estado","Diego","Declarativos Especiales Divisorio","","received"
"11001310305120260035500","civil","civil_otros","activo","no","Estado 23","En trámite — entrada/estado","Planner: Estado 23 | En curso | Estado","Francesa","Otros Procesos / Rendición Provocada De Cuentas","","received"
"11001310305120260035600","civil","civil_ejecutivo","activo","no","Despacho por Reparto","En trámite — entrada/estado","Planner: Despacho por Reparto | No iniciado | Despacho Diego","Diego","Ejecutivos","","received"
"11001310305120260035700","civil","civil_insolvencia","activo","no","Despacho por Reparto","En trámite — entrada/estado","Planner: Despacho por Reparto | No iniciado | Despacho Fran","Francesa","Insolvencia De La Persona Natural","","received"
"11001310305120260035800","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Acción de tutela","","received"
"11001310305120260035900","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Acción de tutela","","received"
"11001310305120260036000","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Acción de tutela","","received"
"11001310305120260036100","tutela","tutela_primera","activo","no","Para fallar","sin_dato","1. **Revisión manual** — el auto no encajó en regla automática. 2. **No devolver a Estado** — ese bucket es la cola previa; al revisar el estado se mueve a Términos, Ingreso, Letra, etc. 3. Auto: CertificadoCamaraFinanzauto.pdf. Definir destino con el titular.","Diego","Debido Proceso","CertificadoCamaraFinanzauto.pdf (2026-07-08)","received"
"11001310305120260060000","tutela","tutela_primera","sin_dato","no","sin_dato","sin_dato","sin_dato","Diego Enrique Guarin Vega","RV: Generación de Tutela en línea No 3775869","","received"
"11001310305120260060100","tutela","tutela_primera","sin_dato","no","sin_dato","sin_dato","sin_dato","Diego Enrique Guarin Vega","RV: Generación de Tutela en línea No 3775869","","received"
"11001310305120260060200","tutela","tutela_primera","sin_dato","no","sin_dato","sin_dato","sin_dato","Diego Enrique Guarin Vega","RV: Generación de Tutela en línea No 3775869","","received"
"11001310305120260060500","tutela","tutela_primera","sin_dato","no","sin_dato","sin_dato","sin_dato","Diego Enrique Guarin Vega","RV: Generación de Tutela en línea No 3775869","","received"
"11001310305120260060600","tutela","tutela_primera","sin_dato","no","sin_dato","sin_dato","sin_dato","Diego Enrique Guarin Vega","RV: Generación de Tutela en línea No 3766913","","received"
"11001310305120260060700","tutela","tutela_primera","sin_dato","no","sin_dato","sin_dato","sin_dato","Diego Enrique Guarin Vega","RV: Generación de Tutela en línea No 3766913","","received"
"11001310305120260060800","tutela","tutela_primera","sin_dato","no","sin_dato","sin_dato","sin_dato","Diego Enrique Guarin Vega","RV: Generación de Tutela en línea No 3763335","","received"
"11001310305120260060900","tutela","tutela_primera","sin_dato","no","sin_dato","sin_dato","sin_dato","Myriam Francesa Fonseca Alvarez","RV: Generación de Tutela en línea No 3785456","","received"
"11001310305120260061000","tutela","tutela_primera","sin_dato","no","sin_dato","sin_dato","sin_dato","Myriam Francesa Fonseca Alvarez","RE: Generación de Tutela en línea No 3785666","","received"
"11001310305120260061100","tutela","tutela_primera","sin_dato","no","sin_dato","sin_dato","sin_dato","Myriam Francesa Fonseca Alvarez","RV: Generación de Tutela en línea No 3785456","","received"
"11001310305120260061200","tutela","tutela_primera","sin_dato","no","sin_dato","sin_dato","sin_dato","Myriam Francesa Fonseca Alvarez","RV: Generación de Tutela en línea No 3809707","","received"
"11001310305120260061300","tutela","tutela_primera","sin_dato","no","sin_dato","sin_dato","sin_dato","Diego Enrique Guarin Vega","RV: Generación de Tutela en línea No 3861988","","received"
"11001310305120260061400","tutela","tutela_primera","sin_dato","no","sin_dato","sin_dato","sin_dato","Myriam Francesa Fonseca Alvarez","RV: Generación de Tutela en línea No 3861988","","received"
"11001310305120260061500","tutela","tutela_primera","sin_dato","no","sin_dato","sin_dato","sin_dato","Myriam Francesa Fonseca Alvarez","RV: Generación de Tutela en línea No 3920941","","received"
"11001310505120260000100","tutela","tutela_primera","sin_dato","no","sin_dato","sin_dato","sin_dato","Bot Sustanciador","RV: Generación de Tutela en línea No 3908971","","received"
"11001310505120260000200","tutela","tutela_primera","sin_dato","no","sin_dato","sin_dato","sin_dato","Bot Sustanciador","RV: Generación de Tutela en línea No 3908971","","received"
"11001418907420260101400","tutela","tutela_primera","sin_dato","no","sin_dato","sin_dato","sin_dato","","Importado desde SGDE — 11001418907420260101400","","received"
